,window_size(minutes),dt(minutes),max_dist(deg),min_samples,grid_km,pred(hours),thr(%),thr_future(%),tn,fp,fn,tp,roc_auc,accuracy,precision,recall,f1,hss,hss2,tss,csi,n_cases,gauss_bandwith
1170,0 days 00:30:00,0 days 00:15:00,0.3,3,2,6,1.9534095865197661e-237,0.95,39203179,15831892,2674792,1749537,0.5592701193228893,0.688750912387276,0.09951051191572653,0.39543555644257017,0.15900720166058355,0.04552158035508707,0.022760790177543514,0.107766408164375,0.08637035506277306,546,0.1
1171,0 days 00:30:00,0 days 00:15:00,0.3,3,2,6,2.9393833625528483e-240,0.9,39592748,16250376,2172173,1444103,0.5597710232298574,0.6901659115295479,0.08161319697516949,0.3993342875377875,0.13552809367852053,0.03841005597413582,0.01920502798706801,0.10833380554469557,0.07268980198575986,546,0.1
1172,0 days 00:30:00,0 days 00:15:00,0.3,3,2,6,2.627975331293694e-242,0.8,40068552,16679145,1615065,1096638,0.5610275192909193,0.6923243423243424,0.06169280981884174,0.404409332437955,0.10705442336848944,0.03031426873014978,0.015157134365074808,0.11049176605636246,0.05655441164821673,546,0.1
1173,0 days 00:30:00,0 days 00:15:00,0.3,3,2,6,3.586074204380279e-246,0.7,40279206,17057111,1253383,869700,0.5619401829114142,0.6920504747777475,0.048513926989022196,0.4096401318271589,0.08675357585431624,0.024464715184859945,0.012232357592429981,0.11214786353235373,0.04534364980875585,546,0.1
1174,0 days 00:30:00,0 days 00:15:00,0.3,3,2,6,1.832065720027933e-254,0.6,40246873,17538962,971227,702338,0.5637465273896892,0.6886919646010555,0.03850262865037031,0.41966580324038805,0.07053404579945682,0.020003375796188053,0.010001687898094046,0.11614917152605875,0.03655625311548033,546,0.1
1175,0 days 00:30:00,0 days 00:15:00,0.3,3,2,6,1.845520544480779e-254,0.5,40466453,17690412,751774,550761,0.5646201794368918,0.6898356525629253,0.030193288556607627,0.4228377740329434,0.056361975936193895,0.016128934864757288,0.008064467432378526,0.11865335831521173,0.028998185484327418,546,0.1
1176,0 days 00:30:00,0 days 00:15:00,0.3,3,5,1,2.4458891561475132e-67,0.99,6001732,2274691,312786,924295,0.8090130864814437,0.7280206115433389,0.2889337433799335,0.7471580276473408,0.41671823261461105,0.28207636733844893,0.1410381836692244,0.4723181602311878,0.26319903456146926,546,0.1
1177,0 days 00:30:00,0 days 00:15:00,0.3,3,5,1,1.792896223321736e-60,0.95,6271111,2330920,231857,679616,0.8099476766036862,0.73061692095783,0.22574584725112073,0.7456238418472078,0.3465652424560984,0.2338805188759361,0.11694025943796807,0.4746506263356617,0.20960321589640737,546,0.1
1178,0 days 00:30:00,0 days 00:15:00,0.3,3,5,1,1.5493416543784065e-57,0.9,6397985,2368686,188771,558062,0.8110831110635888,0.7311761260624897,0.1906764777835331,0.7472380036768594,0.30382452435375723,0.20429267951104305,0.10214633975552143,0.4770458178402973,0.17912328571900862,546,0.1
1179,0 days 00:30:00,0 days 00:15:00,0.3,3,5,1,1.4953642928246745e-53,0.8,6561850,2390221,141843,419590,0.8124482333699039,0.7338452792998248,0.14933032862352663,0.7473554279851736,0.24892294951062574,0.1669761944460247,0.08348809722301233,0.48035341247390256,0.14215419557983422,546,0.1
1180,0 days 00:30:00,0 days 00:15:00,0.3,3,5,1,6.815471733510549e-51,0.7,6672306,2400721,111686,328791,0.8129434100493138,0.7359115001160456,0.12045779611886667,0.7464430605911319,0.20743983654201956,0.13877118287834753,0.06938559143917378,0.4818432748746339,0.11572266346801596,546,0.1
1181,0 days 00:30:00,0 days 00:15:00,0.3,3,5,1,6.815471733510549e-51,0.6,6697208,2468628,86784,260884,0.8122274765650813,0.7313910836638109,0.09557898994398999,0.7503825488684607,0.1695604417031178,0.11198934629925664,0.05599467314962831,0.48105327001162757,0.0926337288410025,546,0.1
1182,0 days 00:30:00,0 days 00:15:00,0.3,3,5,1,4.4188464230455576e-48,0.5,6801584,2441179,69462,201279,0.8109278394793716,0.7360971309834946,0.07617112552025425,0.7434374549846532,0.13818417485382906,0.0912686053595744,0.045634302679787235,0.47931957162012245,0.07422010973775038,546,0.1
1183,0 days 00:30:00,0 days 00:15:00,0.3,3,5,2,2.7468754062193768e-126,0.99,5398312,2938264,350591,826337,0.7247893799257932,0.6542961457734185,0.2195018808102107,0.7021134682835314,0.33444587697451533,0.17985334577884696,0.08992667288942345,0.3496589353913704,0.20080156648827077,546,0.1
1184,0 days 00:30:00,0 days 00:15:00,0.3,3,5,2,1.0441396229760463e-121,0.95,5573561,3072010,253649,614284,0.7258731518572274,0.6504275396320851,0.1666399912757908,0.7077550916948658,0.2697643310269778,0.14322765317022598,0.07161382658511294,0.35242749100776255,0.1559119002483031,546,0.1
1185,0 days 00:30:00,0 days 00:15:00,0.3,3,5,2,1.9534875834166223e-114,0.9,5743019,3059729,211664,499092,0.7273278676444006,0.6561316419270965,0.14024082694802575,0.7021987855185183,0.23378990471421407,0.12478499079761744,0.06239249539880869,0.3546108504782332,0.1323681170989939,546,0.1
1186,0 days 00:30:00,0 days 00:15:00,0.3,3,5,2,3.1694011780551997e-108,0.8,5905971,3073330,160793,373410,0.7288751129925928,0.6600492310719583,0.10833715336811016,0.6990039367057093,0.18759876742771753,0.10009761320816253,0.05004880660408133,0.3567356465570663,0.10350840865488964,546,0.1
1187,0 days 00:30:00,0 days 00:15:00,0.3,3,5,2,9.999361841611576e-100,0.7,6094891,2999510,130637,288466,0.7300589363991671,0.6709785374558102,0.08773360876113451,0.6882938084432705,0.15562980988535716,0.08405209464806665,0.042026047324033304,0.35847439537802295,0.08438100481101546,546,0.1
1188,0 days 00:30:00,0 days 00:15:00,0.3,3,5,2,3.302291666378345e-96,0.6,6188711,2994002,104362,226429,0.7304617405778384,0.6743193675011857,0.07031015413775361,0.6845077405370763,0.12752173758779373,0.06879661997731401,0.03439830998865692,0.3584600899135623,0.06810318717586328,546,0.1
1189,0 days 00:30:00,0 days 00:15:00,0.3,3,5,2,3.6237829941583754e-96,0.5,6212829,3042967,81011,176697,0.7299030268140638,0.6716269841269841,0.054880571388815726,0.6856480978471758,0.10162674571486742,0.054182432290996764,0.027091216145498528,0.35688469381363835,0.053533595400940714,546,0.1
1190,0 days 00:30:00,0 days 00:15:00,0.3,3,5,3,3.8590925965469943e-194,0.99,5112097,3270087,393007,738313,0.6667734435767667,0.6149584842766661,0.1841914479592855,0.652611993070042,0.2872969733759816,0.12499808186633243,0.0624990409331662,0.262488488265089,0.16774476888867582,546,0.1
1191,0 days 00:30:00,0 days 00:15:00,0.3,3,5,3,3.22022103564181e-182,0.95,5352289,3327179,293434,540602,0.668517820796545,0.6194238211283666,0.13977058163324138,0.6481758581164362,0.22995450482228466,0.10016718364585943,0.05008359182292972,0.26483681014713667,0.1299144600795681,546,0.1
1192,0 days 00:30:00,0 days 00:15:00,0.3,3,5,3,2.8011903677580344e-182,0.9,5408554,3421688,236416,446846,0.670024945570638,0.6154830018466382,0.11550783836978039,0.653989245706625,0.196338324476756,0.08458559801818548,0.04229279900909274,0.2664927308885713,0.10885540627778657,546,0.1
1193,0 days 00:30:00,0 days 00:15:00,0.3,3,5,3,2.3273120483790806e-182,0.8,5469783,3530314,174169,339238,0.6719913687805086,0.6106079316306589,0.08766854664312561,0.6607584236288169,0.15479861892388225,0.06577708552466234,0.03288854276233127,0.2685055401321168,0.0838925336342443,546,0.1
1194,0 days 00:30:00,0 days 00:15:00,0.3,3,5,3,2.3368935302683658e-182,0.7,5509076,3601894,134900,267634,0.6729267634916283,0.6072116015297834,0.06916450791931213,0.6648730293590107,0.12529499805948507,0.052683099649033796,0.026341549824516832,0.26953707720462977,0.06683451419278859,546,0.1
1195,0 days 00:30:00,0 days 00:15:00,0.3,3,5,3,9.178285341799857e-177,0.6,5604070,3591943,107702,209789,0.6733530198302673,0.6111164719119264,0.05518247998543822,0.6607714864358359,0.10185853011599517,0.04290032225188337,0.021450161125941718,0.27017362625447255,0.053662243690518883,546,0.1
1196,0 days 00:30:00,0 days 00:15:00,0.3,3,5,3,2.253532458856371e-182,0.5,5562214,3704058,81570,165662,0.6732995596176727,0.6020784770784771,0.04280981569725975,0.6700669816205022,0.08047798468381463,0.033248550452996635,0.016624275226498304,0.27033146770508937,0.04192605452902723,546,0.1
1197,0 days 00:30:00,0 days 00:15:00,0.3,3,5,4,2.3507669251753407e-265,0.99,5051149,3389001,433709,639645,0.6176348254014965,0.598180649317013,0.15877418864799736,0.5959310721346359,0.2507428459427676,0.08829886767929848,0.04414943383964921,0.19439780554577196,0.14334247275261605,546,0.1
1198,0 days 00:30:00,0 days 00:15:00,0.3,3,5,4,2.4237686349071898e-265,0.95,5171671,3550635,313281,477917,0.6189672797806423,0.5938493324856962,0.1186324515607593,0.6040422245758963,0.19831609523315527,0.06886290357620337,0.0344314517881016,0.19696696259815782,0.11007263522111514,546,0.1
1199,0 days 00:30:00,0 days 00:15:00,0.3,3,5,4,1.2920245455719538e-258,0.9,5282336,3583455,256688,391025,0.6201371136296236,0.5963482014618379,0.09838393953422837,0.6037010219032195,0.16919457928303727,0.05901904126526836,0.02950952063263419,0.19951204429253594,0.09241538033942401,546,0.1
1200,0 days 00:30:00,0 days 00:15:00,0.3,3,5,4,2.1987740396418466e-254,0.8,5382337,3644877,191301,294989,0.621696779598925,0.5967649774467956,0.07487285100559257,0.6066112813341833,0.1332935395860426,0.0465279481375132,0.023263974068756684,0.20284584495480867,0.07140573111665542,546,0.1
1201,0 days 00:30:00,0 days 00:15:00,0.3,3,5,4,1.268010147311115e-258,0.7,5391572,3740553,147398,233981,0.6222820520112289,0.5913229237092873,0.05887004614880638,0.6135130670540329,0.10743143859852114,0.0369802228809185,0.01849011144045925,0.20390927823160654,0.05676488598065179,546,0.1
1202,0 days 00:30:00,0 days 00:15:00,0.3,3,5,4,5.4187831296573926e-250,0.6,5492215,3720295,118110,182884,0.622104697933659,0.5965308891445255,0.04685514038684877,0.6076001514980365,0.08700117716373708,0.030017688625300437,0.01500884431265029,0.20376938225056757,0.04547894966017115,546,0.1
1203,0 days 00:30:00,0 days 00:15:00,0.3,3,5,4,1.3441406330309706e-244,0.5,5562851,3716150,93139,141364,0.6211973118164191,0.5995913808413809,0.03664639972790766,0.6028238444710728,0.06909257708362404,0.023721213919451353,0.011860606959725664,0.20233353306793794,0.03578243900438738,546,0.1
1204,0 days 00:30:00,0 days 00:15:00,0.3,3,5,5,1.9438986839299413e-270,0.99,5532478,2972667,500116,508243,0.5895740768693615,0.6349627855309673,0.14600865865535162,0.5040298147782685,0.2264257276630115,0.07426250864886653,0.03713125432443339,0.1545158441169805,0.12766633526131205,546,0.1
1205,0 days 00:30:00,0 days 00:15:00,0.3,3,5,5,1.9448807213058234e-270,0.95,5668877,3102182,363721,378724,0.5900932639049896,0.6356859680723317,0.10880041000819901,0.5101037787310845,0.17934763177391605,0.05818954609155808,0.0290947730457791,0.1564199191196054,0.09850734544599515,546,0.1
1206,0 days 00:30:00,0 days 00:15:00,0.3,3,5,5,1.9448807213058234e-270,0.9,5737298,3168965,295300,311941,0.5908511026840206,0.6358581443808716,0.08961488761833844,0.5137021380308642,0.15260752609923273,0.0492658601244974,0.024632930062248717,0.157889043358048,0.08260698701289072,546,0.1
1207,0 days 00:30:00,0 days 00:15:00,0.3,3,5,5,2.7494025206929475e-276,0.8,5778007,3280074,217816,237607,0.5916251177792946,0.6323236948236948,0.06754648872367904,0.5217281516304623,0.11960774246030308,0.03806676770072359,0.019033383850361865,0.15961237898502,0.06360786797580081,546,0.1
1208,0 days 00:30:00,0 days 00:15:00,0.3,3,5,5,2.7897779679068883e-276,0.7,5826276,3330271,169587,187370,0.5921908275293715,0.6321168309804673,0.05326581080900524,0.5249091627282838,0.09671713039649532,0.03067849246381457,0.015339246231907237,0.16120535604220443,0.050815951712234776,546,0.1
1209,0 days 00:30:00,0 days 00:15:00,0.3,3,5,5,1.1398031928417661e-266,0.6,5921826,3309981,135138,146559,0.5922370618702982,0.6378706520751976,0.04240049297852766,0.5202717813821234,0.07841075886841845,0.025023110780309724,0.012511555390154862,0.16173081535022954,0.04080516126445634,546,0.1
1210,0 days 00:30:00,0 days 00:15:00,0.3,3,5,5,5.817041480106762e-264,0.5,5969166,3324906,105515,113917,0.5919551065080227,0.6394156138474321,0.033126741329809646,0.5191448831528674,0.06227942010603417,0.019773262878421256,0.009886631439210546,0.16140007549482477,0.03214055770076105,546,0.1
1211,0 days 00:30:00,0 days 00:15:00,0.3,3,5,6,2.971009096194723e-218,0.99,6234826,2319627,597592,361459,0.5579257428826085,0.6933601962011053,0.1348181296683508,0.3768923654737861,0.19859637151019316,0.05883393295282765,0.029416966476413817,0.10573218726017031,0.11024534888756993,546,0.1
1212,0 days 00:30:00,0 days 00:15:00,0.3,3,5,6,2.5224915460987912e-225,0.95,6351981,2457332,432499,271692,0.5588661448712621,0.6962390513526877,0.09955647147111935,0.38582146037083687,0.15827263949388548,0.046011497724546324,0.023005748862273124,0.10687439605378968,0.08593706261191204,546,0.1
1213,0 days 00:30:00,0 days 00:15:00,0.3,3,5,6,8.870440169132115e-232,0.9,6391666,2546326,349889,225623,0.5591923696235338,0.6955680052270962,0.08139507617203635,0.39203874115570136,0.13480246670536267,0.03846907764665618,0.019234538823328026,0.10715081554556433,0.07227248819445467,546,0.1
1214,0 days 00:30:00,0 days 00:15:00,0.3,3,5,6,4.051477669454007e-238,0.8,6441322,2640876,258916,172390,0.5603726775663289,0.6951920133738315,0.06127753294569373,0.3996930253694593,0.10626363045726833,0.030003310338096174,0.015001655169048198,0.10891803896198393,0.05611321204277611,546,0.1
1215,0 days 00:30:00,0 days 00:15:00,0.3,3,5,6,9.728163305582378e-240,0.7,6488184,2687568,201750,136002,0.5607645861711854,0.6962929747020656,0.04816668260393757,0.40266822994386414,0.08604121946451516,0.02415437111930701,0.012077185559653378,0.10976929370408783,0.04495458331680616,546,0.1
1216,0 days 00:30:00,0 days 00:15:00,0.3,3,5,6,9.728163305582378e-240,0.6,6531344,2715911,158590,107659,0.5613542276490515,0.697850445009536,0.03812868106687633,0.40435457034580413,0.06968628259454679,0.019535846301028597,0.009767923150514151,0.1106554131364485,0.036101014030098987,546,0.1
1217,0 days 00:30:00,0 days 00:15:00,0.3,3,5,6,1.4762562395871045e-246,0.5,6524791,2781474,122124,85115,0.5623159989623115,0.6947919504737686,0.02969208351807671,0.41070937420080195,0.05538045720189939,0.015375147232704327,0.0076875736163522276,0.11182749194191505,0.0284788134558253,546,0.1
1218,0 days 00:30:00,0 days 00:15:00,0.3,3,10,1,5.4133874787257884e-65,0.99,1518725,552616,79416,227619,0.810338182448412,0.7342590069862797,0.29173133735348966,0.7413454492158874,0.41869820743697517,0.2865023160389369,0.14325115801946853,0.47455403244771643,0.26478070751967947,546,0.1
1219,0 days 00:30:00,0 days 00:15:00,0.3,3,10,1,1.827661484569548e-58,0.95,1584510,567460,59020,167386,0.8108478251828821,0.7365933729570093,0.2277837805472167,0.7393178626008144,0.3482666355960768,0.23725279823236264,0.11862639911618131,0.47562459550136604,0.21084918613468773,546,0.1
1220,0 days 00:30:00,0 days 00:15:00,0.3,3,10,1,3.0403337029642487e-57,0.9,1605011,587994,47137,138234,0.8117841565882671,0.7329560170469261,0.19034518085229432,0.7457153492185941,0.303278086088291,0.20448961154657821,0.10224480577328916,0.4775928415179732,0.17874354282906518,546,0.1
1221,0 days 00:30:00,0 days 00:15:00,0.3,3,10,1,1.3352379451630033e-52,0.8,1650657,588488,35791,103440,0.8128872624259126,0.7375187943369762,0.14949532321281983,0.7429379951303948,0.2489054440847058,0.1677917388133288,0.08389586940666428,0.48011982122919594,0.14214277763807184,546,0.1
1222,0 days 00:30:00,0 days 00:15:00,0.3,3,10,1,1.3352379451630033e-52,0.7,1659142,610011,27306,81917,0.8129627040981184,0.7320369024914479,0.11838948561121966,0.749997711104804,0.2044982781023802,0.13595815420165006,0.06797907710082506,0.48117009128366367,0.1138947825047203,546,0.1
1223,0 days 00:30:00,0 days 00:15:00,0.3,3,10,1,1.3187612712211237e-52,0.6,1665246,626938,21156,65036,0.8124629871444877,0.7275056593238411,0.093986190232581,0.7545479858919621,0.16715199584664453,0.10977557249249338,0.05488778624624661,0.4810367843479325,0.09119795829652377,546,0.1
1224,0 days 00:30:00,0 days 00:15:00,0.3,3,10,1,3.8057442419388436e-51,0.5,1680744,630504,16583,50545,0.8114706903724915,0.727929057474512,0.07421639265309839,0.7529644857585508,0.13511508640335107,0.08826665719932915,0.04413332859966457,0.4801664130290125,0.07245223842942984,546,0.1
1225,0 days 00:30:00,0 days 00:15:00,0.3,3,10,2,9.365416709890529e-129,0.99,1345108,741654,85330,206284,0.7259294845838242,0.6522904704722886,0.21761338821737286,0.707387162481911,0.33283637959520856,0.1788442290509628,0.0894221145254814,0.3519781604011754,0.19964229996477198,546,0.1
1226,0 days 00:30:00,0 days 00:15:00,0.3,3,10,2,8.286009070473005e-122,0.95,1397332,765826,62640,152578,0.727317217576862,0.6516673562128108,0.16613385830201088,0.7089462777276994,0.2691867306738931,0.1436249114204158,0.07181245571020789,0.3549148107705931,0.1555261537708808,546,0.1
1227,0 days 00:30:00,0 days 00:15:00,0.3,3,10,2,1.136747563276957e-112,0.9,1447132,754988,52942,123314,0.7283065757346677,0.6603018193927285,0.14040045451336783,0.6996300835148874,0.23386859708048302,0.1259764240234305,0.06298821201171526,0.3567840987365829,0.13241857128743917,546,0.1
1228,0 days 00:30:00,0 days 00:15:00,0.3,3,10,2,1.136747563276957e-112,0.8,1461319,784643,38755,93659,0.729259912902356,0.6537982219800401,0.10663644167951343,0.7073194677299983,0.18533198247578944,0.0980597944070144,0.04902989720350723,0.3579622657826813,0.1021299657491301,546,0.1
1229,0 days 00:30:00,0 days 00:15:00,0.3,3,10,2,3.504432071693749e-102,0.7,1516042,758452,31995,71887,0.7295361370055337,0.6676526335617244,0.08657548302560761,0.6920063148572418,0.1538972041947248,0.08267439282795508,0.04133719641397765,0.3585466530599366,0.08336329078987956,546,0.1
1230,0 days 00:30:00,0 days 00:15:00,0.3,3,10,2,1.5301748845968857e-104,0.6,1512550,783838,24604,57384,0.7297100154830448,0.6600865464501828,0.06821504905958237,0.6999073035078304,0.12431407805374722,0.06561435473815201,0.03280717736907593,0.3585721284415959,0.0662765959904184,546,0.1
1231,0 days 00:30:00,0 days 00:15:00,0.3,3,10,2,6.113477607631201e-97,0.5,1553103,761419,19986,43868,0.729248247135861,0.6714543873634783,0.05447498842027749,0.6870047295392614,0.10094564633356382,0.053875410934960954,0.02693770546748053,0.3580301075654802,0.05315574361453725,546,0.1
1232,0 days 00:30:00,0 days 00:15:00,0.3,3,10,3,1.4313845960941768e-190,0.99,1291209,806646,98694,181827,0.6678786591380468,0.619345301163483,0.183947361232932,0.648176072379608,0.2865687308214223,0.12596803680168533,0.06298401840084267,0.263666180132527,0.16724845400936564,546,0.1
1233,0 days 00:30:00,0 days 00:15:00,0.3,3,10,3,3.06579789277217e-193,0.95,1311902,859696,70264,136514,0.6690730518547814,0.6089936999027908,0.13703335642083497,0.6601959589511457,0.226958207396915,0.09692046722887863,0.04846023361443928,0.2643142165660449,0.12800499590238487,546,0.1
1234,0 days 00:30:00,0 days 00:15:00,0.3,3,10,3,3.3674681212461615e-170,0.9,1389732,819302,61540,107802,0.6702246294082874,0.6296456069183342,0.11627821689907497,0.6365934026998619,0.1966389589637793,0.08666626240541629,0.0433331312027082,0.2657063996025804,0.10904026120625827,546,0.1
1235,0 days 00:30:00,0 days 00:15:00,0.3,3,10,3,1.722136949961259e-179,0.8,1378910,872225,43902,83339,0.6721178401621992,0.6148098534462171,0.0872144618256862,0.6549697031617168,0.15393168668412133,0.06571169886163601,0.03285584943081799,0.2675095997027949,0.08338352680331297,546,0.1
1236,0 days 00:30:00,0 days 00:15:00,0.3,3,10,3,2.548149093127692e-190,0.7,1357988,920593,32687,67108,0.6729702586245463,0.599188690097781,0.06794363881377057,0.6724585400070143,0.12341746544355106,0.0510939901258331,0.02554699506291662,0.2684382308760245,0.06576713955867768,546,0.1
1237,0 days 00:30:00,0 days 00:15:00,0.3,3,10,3,2.548149093127692e-190,0.6,1365054,934548,25621,53153,0.6734088740741937,0.5962921758376304,0.05381486907475035,0.674753091121436,0.0996797862115849,0.040836078530918994,0.020418039265459542,0.26835754963208264,0.05245420507992524,546,0.1
1238,0 days 00:30:00,0 days 00:15:00,0.3,3,10,3,1.7201646683011576e-191,0.5,1367403,949608,19831,41534,0.6727902174354567,0.5923945583036492,0.0419051962281893,0.6768353295852685,0.07892394064837573,0.031879247846633436,0.01593962392331671,0.26699351182954784,0.04108319411101978,546,0.1
1239,0 days 00:30:00,0 days 00:15:00,0.3,3,10,4,6.390842186546819e-265,0.99,1267072,844909,107726,158669,0.6183593138888422,0.5994598835507926,0.15810330636980882,0.5956155333245744,0.24987775330656634,0.08852473980159373,0.0442623699007969,0.19556032449457073,0.1427773138583142,546,0.1
1240,0 days 00:30:00,0 days 00:15:00,0.3,3,10,4,6.390842186546819e-265,0.95,1296780,885436,78018,118142,0.6185930476086338,0.5949109812746176,0.11772079499550608,0.6022736541598694,0.1969463332827667,0.06840190944017112,0.034200954720085615,0.19652280273177986,0.10922932407294406,546,0.1
1241,0 days 00:30:00,0 days 00:15:00,0.3,3,10,4,4.221868151834351e-257,0.9,1326477,891414,64004,96481,0.6198846783826026,0.5982897573806665,0.09766321319573436,0.601183911268966,0.16802974625124087,0.058757285519922035,0.02937864275996104,0.1992642497526877,0.09172078307898382,546,0.1
1242,0 days 00:30:00,0 days 00:15:00,0.3,3,10,4,4.265044896511237e-257,0.8,1343242,914653,47249,73232,0.6213510437649649,0.5955635273817091,0.07413008599179054,0.6078302802931582,0.1321440751520707,0.04599690295511312,0.02299845147755663,0.20273925524549213,0.07074639611876336,546,0.1
1243,0 days 00:30:00,0 days 00:15:00,0.3,3,10,4,4.265044896511237e-257,0.7,1353653,930256,36838,57629,0.6210783654586624,0.593380525198707,0.05833573745931966,0.6100437189706458,0.10648846216388015,0.036640132869639026,0.0183200664348196,0.20273502147000105,0.05623861277633077,546,0.1
1244,0 days 00:30:00,0 days 00:15:00,0.3,3,10,4,6.416053765920078e-247,0.6,1381959,921889,29696,44832,0.6200929485771269,0.5999013612649976,0.04637532442142045,0.6015457277801631,0.08611196745447054,0.02965166928786057,0.01482583464393034,0.20139389484674042,0.04499321067384438,546,0.1
1245,0 days 00:30:00,0 days 00:15:00,0.3,3,10,4,6.11984358232341e-247,0.5,1388522,931832,23095,34927,0.6197263103937574,0.5984962007689281,0.036127928470280596,0.6019613250146496,0.06816480789554061,0.023204097481667844,0.011602048740833927,0.20037087803974835,0.03528500162650249,546,0.1
1246,0 days 00:30:00,0 days 00:15:00,0.3,3,10,5,4.483985541246275e-271,0.99,1385733,742787,124237,125619,0.5885992750302742,0.6354554536372718,0.14465468916612736,0.5027655929815574,0.22466827988432053,0.07349864180070571,0.03674932090035279,0.15379682595094463,0.12655002856011677,546,0.1
1247,0 days 00:30:00,0 days 00:15:00,0.3,3,10,5,7.836877557369066e-275,0.95,1414380,780369,89696,93931,0.5893578777515956,0.634176850085941,0.10743566281596706,0.5115315285878438,0.17757557941143387,0.057272427011052424,0.02863621350552608,0.1559696852973354,0.09743920099253524,546,0.1
1248,0 days 00:30:00,0 days 00:15:00,0.3,3,10,5,2.1419547530482982e-274,0.9,1431990,796207,72783,77396,0.5903027227326149,0.6346288391742937,0.0885940181066228,0.5153583390487352,0.15119625076432286,0.048680203798996756,0.024340101899498364,0.15802593082809757,0.08178058424363843,546,0.1
1249,0 days 00:30:00,0 days 00:15:00,0.3,3,10,5,2.2025434429396388e-278,0.8,1444779,820925,53790,58882,0.5912395896380673,0.6322217344944617,0.06692604173415306,0.5225965634762851,0.1186564148964361,0.037844207273146316,0.018922103636573238,0.1602698870878425,0.06307003985659765,546,0.1
1250,0 days 00:30:00,0 days 00:15:00,0.3,3,10,5,2.2025434429396388e-278,0.7,1456615,833453,41954,46354,0.5912748224025698,0.6319307796580523,0.052686555119475065,0.5249128051818635,0.09576135066598493,0.030322233345676082,0.015161116672838145,0.16097033709794628,0.05028852381474157,546,0.1
1251,0 days 00:30:00,0 days 00:15:00,0.3,3,10,5,2.7654746957697545e-278,0.6,1465640,843099,33060,36577,0.5904404443279085,0.6316145975236884,0.04158008175737431,0.525252380200181,0.07705993702814563,0.02410506611063338,0.01205253305531665,0.16007511243626305,0.0400740192125653,546,0.1
1252,0 days 00:30:00,0 days 00:15:00,0.3,3,10,5,1.058910877386568e-266,0.5,1490703,833453,26255,27965,0.5891674949557999,0.6385315021678658,0.03246391415085359,0.515769088897086,0.06108309178955001,0.019003999155361752,0.009501999577680855,0.15716450297428214,0.031503718148462326,546,0.1
1253,0 days 00:30:00,0 days 00:15:00,0.3,3,10,6,1.6605835409570096e-229,0.99,1543711,596981,146068,91616,0.5579091416792568,0.6875813580359035,0.13304734118795172,0.3854529543427408,0.19781470201807008,0.05782224111384425,0.028911120556922076,0.10658004782466157,0.10976379745167222,546,0.1
1254,0 days 00:30:00,0 days 00:15:00,0.3,3,10,6,3.3358869790634974e-229,0.95,1583666,620314,106563,67833,0.5586723154483391,0.6943809557445921,0.09857341527319018,0.38895960916534783,0.15728607153498433,0.0456239137250419,0.02281195686252096,0.10750787185375699,0.08535566433038466,546,0.1
1255,0 days 00:30:00,0 days 00:15:00,0.3,3,10,6,4.088002056844313e-232,0.9,1598856,637026,86546,55948,0.5589586259281227,0.695770559406923,0.08073607379209033,0.39263407582073634,0.13393211948273304,0.038356461208854095,0.01917823060442703,0.10772369146234889,0.07177237274220033,546,0.1
1256,0 days 00:30:00,0 days 00:15:00,0.3,3,10,6,8.445898286309998e-238,0.8,1612259,659383,64028,42706,0.5604210078146324,0.6958382526564345,0.06082704614372252,0.4001161766634812,0.10560036002932657,0.030030423723570045,0.015015211861784977,0.10984904830434716,0.0557434438865082,546,0.1
1257,0 days 00:30:00,0 days 00:15:00,0.3,3,10,6,1.1506905206736508e-250,0.7,1606965,687827,49254,34330,0.5610639304775341,0.6900906332724515,0.047538139213495124,0.41072454058192953,0.08521348671595462,0.02371182895765295,0.011855914478826477,0.11099062134219018,0.04450286552823333,546,0.1
1258,0 days 00:30:00,0 days 00:15:00,0.3,3,10,6,1.1506905206736508e-250,0.6,1617490,694961,38729,27196,0.5615817040603841,0.6915163960618506,0.037659400933592005,0.4125293894577171,0.06901819861384983,0.01919368221669274,0.00959684110834642,0.11199934579408921,0.035742542246801755,546,0.1
1259,0 days 00:30:00,0 days 00:15:00,0.3,3,10,6,1.306355867668278e-250,0.5,1626271,700761,30017,21327,0.5628405958400993,0.6927407609225791,0.02953518130754146,0.41537472732938613,0.05514899823126015,0.015462818502465834,0.00773140925123302,0.11423533603609926,0.028356413000844297,546,0.1
1260,0 days 00:30:00,0 days 00:30:00,0.2,3,2,1,2.553339531689874e-35,0.99,38176576,9061026,1598070,4525328,0.8579603190108543,0.8002455726092089,0.33307891138417267,0.7390223532750934,0.45919684834187663,0.35755953455374684,0.1787797672768735,0.5472042758036756,0.29802434389345295,490,0.1
1261,0 days 00:30:00,0 days 00:30:00,0.2,3,2,1,2.131704216301675e-31,0.95,39508218,9354835,1170307,3327640,0.8584437446602555,0.8027559078727909,0.2623809627064118,0.7398130747205336,0.3873758164962421,0.30029888342976335,0.15014944171488173,0.5483630030273056,0.24021456484336504,490,0.1
1262,0 days 00:30:00,0 days 00:30:00,0.2,3,2,1,3.2468903915631323e-29,0.9,40246376,9435335,958125,2721164,0.8589086483086028,0.8052236652236652,0.22384438151148617,0.7395896326708774,0.34367269882622825,0.2659667014318996,0.13298335071594988,0.5496739713523693,0.207490813308868,490,0.1
