,window_size(minutes),dt(minutes),max_dist(deg),min_samples,grid_km,pred(hours),thr(%),thr_future(%),tn,fp,fn,tp,roc_auc,accuracy,precision,recall,f1,hss,hss2,tss,csi,n_cases,gauss_bandwith
4414,0 days 01:30:00,0 days 00:45:00,0.3,3,10,1,9.52634150454336e-05,0.7,4584851,918845,28978,156262,0.9155669424402116,0.8333918680048431,0.1453455330492686,0.8435651047290003,0.24796663141182548,0.20373284899230268,0.10186642449615128,0.6766145682168092,0.14153076982297558,1306,0.1
4415,0 days 01:30:00,0 days 00:45:00,0.3,3,10,1,9.632813084525708e-05,0.6,4592029,951013,22279,123615,0.9152874253840473,0.8289149324232159,0.11503050357891288,0.8472932402977504,0.20256087149596647,0.164845740560698,0.08242287028034895,0.6757244518960028,0.11269414818211572,1306,0.1
4416,0 days 01:30:00,0 days 00:45:00,0.3,3,10,1,0.00017099566311140803,0.5,4622969,952520,17589,95858,0.9148722916665091,0.8294744395085478,0.09143457798618437,0.8449584387423202,0.16501280313300196,0.1338406394439456,0.06692031972197283,0.6741178183052609,0.08992586074428195,1306,0.1
4417,0 days 01:30:00,0 days 00:45:00,0.3,3,10,2,2.849497973176284e-08,0.99,4101384,1072726,97366,417460,0.8797258863785228,0.7943214689003356,0.28013952620679566,0.8108759075881948,0.416416460350362,0.3257120701935133,0.16285603509675675,0.6035502032641662,0.2629583156961158,1306,0.1
4418,0 days 01:30:00,0 days 00:45:00,0.3,3,10,2,5.737947793068593e-07,0.95,4212872,1098178,71878,306008,0.8800178148454343,0.7943277969729313,0.2179255454761691,0.8097891956833543,0.34342944617276966,0.2666647168385032,0.13333235841925153,0.6030169001862303,0.20731350402150583,1306,0.1
4419,0 days 01:30:00,0 days 00:45:00,0.3,3,10,2,9.446632504909887e-07,0.9,4242648,1137656,57376,251256,0.8800081628954841,0.7899375208299056,0.1809013098022049,0.8140957515746909,0.29602296022960234,0.2274383392307689,0.11371916961538439,0.6026474765329832,0.1737247353224254,1306,0.1
4420,0 days 01:30:00,0 days 00:45:00,0.3,3,10,2,9.774751902060494e-07,0.8,4259909,1198083,41198,189746,0.8799311011947861,0.7821594407108816,0.13672145487664547,0.8216104336982125,0.23443188143118276,0.17715580682517074,0.08857790341258545,0.6021005846548281,0.13277985650376095,1306,0.1
4421,0 days 01:30:00,0 days 00:45:00,0.3,3,10,2,1.6731961558313366e-06,0.7,4286488,1221740,31956,148752,0.8799550287430923,0.7796255749757073,0.10853912317620242,0.823162228567634,0.19178958225889634,0.1437281507527515,0.0718640753763756,0.6013594999950331,0.10606596465608707,1306,0.1
4422,0 days 01:30:00,0 days 00:45:00,0.3,3,10,2,1.7407040015795756e-06,0.6,4294878,1251702,24832,117524,0.8794113439874929,0.7756111160329453,0.08583243379836492,0.8255640787883897,0.15549801466278376,0.11539591709971764,0.05769795854985887,0.5998931247951181,0.08430352252201845,1306,0.1
4423,0 days 01:30:00,0 days 00:45:00,0.3,3,10,2,1.738259569123479e-06,0.5,4300564,1277642,19104,91626,0.8785321257986631,0.7720582548300772,0.06691604565359009,0.8274722297480358,0.12381908624200844,0.09108385636898683,0.04554192818449352,0.598430491239275,0.06599528080370391,1306,0.1
4424,0 days 01:30:00,0 days 00:45:00,0.3,3,10,3,3.3730310100008506e-10,0.99,3888560,1301072,105244,394060,0.8459409259406687,0.7527980627660427,0.2324656722898276,0.7892185922804544,0.359144673164312,0.2586165744983262,0.12930828724916324,0.5385125691944244,0.2188765013530507,1306,0.1
4425,0 days 01:30:00,0 days 00:45:00,0.3,3,10,3,1.6876364145166808e-08,0.95,4008876,1313567,78520,287973,0.84660864459865,0.7552992334594729,0.1798100578193489,0.7857530703178506,0.2926505805542895,0.2097975460010309,0.10489877300051541,0.538955312220676,0.1714063783436306,1306,0.1
4426,0 days 01:30:00,0 days 00:45:00,0.3,3,10,3,2.2383757428109148e-08,0.9,4032497,1357025,62485,236929,0.846929585947911,0.7504788241597374,0.14864230711802223,0.7913090236261497,0.25027253022127766,0.17737483586638877,0.08868741793319435,0.5395195328327176,0.14303514949841195,1306,0.1
4427,0 days 01:30:00,0 days 00:45:00,0.3,3,10,3,8.3252554641699e-08,0.8,4083764,1380987,46695,177490,0.8468406365515853,0.7490423516805251,0.11388682669041635,0.7917122019760465,0.19912916750343024,0.13986334079750892,0.06993167039875446,0.5390040730969814,0.11057382012644128,1306,0.1
4428,0 days 01:30:00,0 days 00:45:00,0.3,3,10,3,8.3252554641699e-08,0.7,4094571,1418884,35888,139593,0.8466169198748723,0.7442804770522994,0.08957013802577773,0.7954878305913461,0.1610108203312883,0.11175907191020228,0.05587953595510123,0.5381384915652726,0.08755397917039072,1306,0.1
4429,0 days 01:30:00,0 days 00:45:00,0.3,3,10,3,8.3252554641699e-08,0.6,4102548,1448128,27911,110349,0.8462057399302692,0.7405421681664198,0.07080566476117389,0.7981267177780992,0.13007201469644383,0.08941829508785704,0.044709147543928615,0.5372345309525666,0.06955990589943949,1306,0.1
4430,0 days 01:30:00,0 days 00:45:00,0.3,3,10,3,3.594950456917551e-08,0.5,4086212,1495203,21309,86212,0.844792358820884,0.7334278325507617,0.054515734326536676,0.801815459305624,0.10209031011240213,0.06914395092982792,0.03457197546491394,0.5339258650002373,0.05379092095707059,1306,0.1
4431,0 days 01:30:00,0 days 00:45:00,0.3,3,10,4,2.951724091849216e-13,0.99,3677859,1526493,109403,375181,0.8127884984150291,0.7124425375852356,0.1972898614589041,0.7742331566869728,0.3144513292359837,0.20675697066545037,0.10337848533272521,0.4809222891668665,0.18655725265616382,1306,0.1
4432,0 days 01:30:00,0 days 00:45:00,0.3,3,10,4,9.426305924359526e-12,0.95,3773320,1559881,80179,275556,0.813374479731209,0.7117105905216723,0.15013100422406217,0.7746103138572252,0.2515147144998202,0.16392935155501454,0.08196467577750721,0.4821253690745328,0.14384720110919935,1306,0.1
4433,0 days 01:30:00,0 days 00:45:00,0.3,3,10,4,9.46467074702797e-12,0.9,3789924,1608492,63670,226850,0.8137965377927271,0.7060677075642967,0.12360094194978374,0.7808412501721052,0.21341930943777157,0.13735344413491363,0.06867672206745688,0.4828849607716588,0.11945685440639658,1306,0.1
4434,0 days 01:30:00,0 days 00:45:00,0.3,3,10,4,5.849997625078687e-10,0.8,3890596,1580845,49527,167968,0.8140956315366865,0.7134135451690791,0.09604686149977155,0.7722844203315019,0.17084607294482856,0.11034520939272344,0.05517260469636175,0.48335779204473067,0.09340169267213097,1306,0.1
4435,0 days 01:30:00,0 days 00:45:00,0.3,3,10,4,3.5973041039045435e-10,0.7,3891390,1627264,37900,132382,0.8139896874264014,0.7072978145649731,0.07523217738113235,0.7774280311483304,0.13718853760347538,0.08737538022156228,0.043687690110781226,0.4825619279282336,0.0736459595470714,1306,0.1
4436,0 days 01:30:00,0 days 00:45:00,0.3,3,10,4,5.849997625078687e-10,0.6,3910455,1644268,29668,104545,0.8141265356806638,0.7057558742091667,0.059780548291898564,0.7789483880101034,0.11103935898920142,0.0702990947080198,0.03514954735400978,0.48293578756180017,0.05878331002692747,1306,0.1
4437,0 days 01:30:00,0 days 00:45:00,0.3,3,10,4,2.943573902178384e-10,0.5,3902105,1682420,22813,81598,0.8128478999548175,0.7002544939862216,0.04625689760535323,0.7815076955493195,0.08734396650876218,0.05458000563175244,0.027290002815876298,0.48024304009518515,0.045666322108806036,1306,0.1
4438,0 days 01:30:00,0 days 00:45:00,0.3,3,10,5,1.0854279512321645e-14,0.99,3575726,1646111,117345,349754,0.7832954226480849,0.69002006702132,0.17523930726777612,0.7487791667291088,0.2840106473338627,0.17410914163130975,0.08705457081565476,0.4335431683630166,0.16550839717775329,1306,0.1
4439,0 days 01:30:00,0 days 00:45:00,0.3,3,10,5,7.154588081851722e-14,0.95,3640121,1705669,84838,258308,0.7832426020035115,0.6852650478050729,0.1315229251666389,0.7527641295541839,0.22392217493388952,0.13510272803024104,0.06755136401512045,0.4336964145859566,0.12607678096851108,1306,0.1
4440,0 days 01:30:00,0 days 00:45:00,0.3,3,10,5,1.2672128147901152e-12,0.9,3705589,1703080,70588,209679,0.7831952863656043,0.6882250037616876,0.10962123299380633,0.7481401663413816,0.1912234510671556,0.11518373560976565,0.05759186780488275,0.4332604796754015,0.10571977571246988,1306,0.1
4441,0 days 01:30:00,0 days 00:45:00,0.3,3,10,5,1.0399435485452336e-11,0.8,3762852,1716304,53095,156685,0.7832918598473574,0.688975407703655,0.08365505616957708,0.7469015158737725,0.15045835615951647,0.09011288752862723,0.04505644376431363,0.4336591113866581,0.08134899620161945,1306,0.1
4442,0 days 01:30:00,0 days 00:45:00,0.3,3,10,5,1.4255521473290744e-11,0.7,3780883,1743858,41243,122952,0.7830757469311524,0.6862153133731861,0.0658620855898565,0.7488169554493134,0.12107503428105791,0.07182843314788968,0.03591421657394486,0.43317175144789505,0.06443846161505996,1306,0.1
4443,0 days 01:30:00,0 days 00:45:00,0.3,3,10,5,1.4255521473290744e-11,0.6,3789968,1769587,32158,97223,0.7831487245279003,0.6832896344764645,0.05207975101911817,0.7514472758751285,0.09740851451589551,0.05730921960411837,0.028654609802059146,0.43315075753867893,0.05119780849387667,1306,0.1
4444,0 days 01:30:00,0 days 00:45:00,0.3,3,10,5,1.4219222105795275e-11,0.5,3797188,1791095,24894,75759,0.7825232341426495,0.6807858270861195,0.04058110596757968,0.7526750320407738,0.0770101453260395,0.04494386089930717,0.02247193044965362,0.43216603133340087,0.040047088724290976,1306,0.1
4445,0 days 01:30:00,0 days 00:45:00,0.3,3,10,6,3.168339206054254e-16,0.99,3492565,1745294,124890,326187,0.7574808027606309,0.6712594411327532,0.1574656006982444,0.7231293105168297,0.2586160556070465,0.14761555411312438,0.07380777705656218,0.3899217919486514,0.14851179513843518,1306,0.1
4446,0 days 01:30:00,0 days 00:45:00,0.3,3,10,6,4.0133907265169253e-16,0.95,3531783,1825784,89140,242229,0.7576245137957237,0.6633950531347163,0.11713127528695419,0.7309947520739719,0.20190949169411124,0.11283141130720177,0.0564157056536009,0.3902087199067587,0.11229106141289004,1306,0.1
4447,0 days 01:30:00,0 days 00:45:00,0.3,3,10,6,3.949608662087227e-16,0.9,3548955,1869311,71759,198911,0.7576326838583197,0.658799114632332,0.09617487871224656,0.7348838068496694,0.1700899400228826,0.09384164158481256,0.04692082079240623,0.3898821033526465,0.09294989067659946,1306,0.1
4448,0 days 01:30:00,0 days 00:45:00,0.3,3,10,6,9.639496644146899e-14,0.8,3653246,1833174,55749,146767,0.758043164822193,0.6679655035669236,0.07412695630829404,0.7247180469691283,0.1344970370550256,0.0747341785914756,0.037367089295737725,0.3905886875690095,0.07209693027916825,1306,0.1
4449,0 days 01:30:00,0 days 00:45:00,0.3,3,10,6,9.916485139447496e-14,0.7,3666368,1864139,43091,115338,0.7581757778053482,0.6647475028722418,0.058266905854425184,0.728010654615001,0.10789810216164789,0.05939108456998076,0.029695542284990394,0.39094589726092843,0.057025523987327,1306,0.1
4450,0 days 01:30:00,0 days 00:45:00,0.3,3,10,6,9.826272306453928e-14,0.6,3675894,1888277,33431,91334,0.7591274102446186,0.6622025630100251,0.04613734718588652,0.7320482507113373,0.08680387915467577,0.04750209502038741,0.0237510475101936,0.39268466896663534,0.045371134829775034,1306,0.1
4451,0 days 01:30:00,0 days 00:45:00,0.3,3,10,6,9.916485139447496e-14,0.5,3683715,1908209,25744,71268,0.7590900763551194,0.6600501394285329,0.036003449395976814,0.7346307673277532,0.06864279078771908,0.03734483474158515,0.01867241737079262,0.3933870379780697,0.03554121964611382,1306,0.1
4452,0 days 01:30:00,0 days 00:45:00,0.3,3,2,1,3.8638468782953865e-07,0.99,107846543,20983792,2115030,11278035,0.9149086908035494,0.8375877527889222,0.34957831123451255,0.8420802109151266,0.4940559272377646,0.4163832444619512,0.20819162223097573,0.6792009325215713,0.3280705679405188,1306,0.1
4453,0 days 01:30:00,0 days 00:45:00,0.3,3,2,1,5.621470417744109e-06,0.95,110619772,21776031,1544480,8283117,0.9154434522744928,0.8360290149159703,0.2755606047117503,0.8428425585623831,0.41533181010383274,0.347360139656848,0.1736800698284239,0.6783658115162551,0.26209386466642376,1306,0.1
4454,0 days 01:30:00,0 days 00:45:00,0.3,3,2,1,1.89142815227757e-05,0.9,112030236,22169935,1258221,6765008,0.9156234236333545,0.8352721422775717,0.23380063337259727,0.8431777280693347,0.366089967869623,0.3046697427354915,0.15233487136774573,0.6779772306720548,0.22405760456241022,1306,0.1
4455,0 days 01:30:00,0 days 00:45:00,0.3,3,2,1,7.724153456731655e-05,0.8,113789481,22430619,946446,5056854,0.9158687781286116,0.8356313728964432,0.1839694030804505,0.8423457098595772,0.3019849079028423,0.2500202378434813,0.1250101189217407,0.6776811779733137,0.1778458326479723,1306,0.1
4456,0 days 01:30:00,0 days 00:45:00,0.3,3,2,1,0.00015020630003014963,0.7,114752145,22773336,738796,3959123,0.9159259439154334,0.8346816909172471,0.1481017140997018,0.8427397322090909,0.25192970953133303,0.2073937013543033,0.10369685067715176,0.6771461575899991,0.14411875249237793,1306,0.1
4457,0 days 01:30:00,0 days 00:45:00,0.3,3,2,1,0.00026739061806565963,0.6,115608117,22914121,585908,3115254,0.9157465142795599,0.834766789431275,0.11968224361898816,0.8416962024358836,0.20956594224988265,0.1718279683316534,0.08591398416582681,0.6762778455652705,0.11704756248505793,1306,0.1
4458,0 days 01:30:00,0 days 00:45:00,0.3,3,2,1,0.00041807612641295023,0.5,116315802,23027996,461411,2418191,0.9150351899899611,0.8348414747502872,0.0950315660259826,0.8397657037326686,0.17074129868015325,0.13943619249013517,0.0697180962450676,0.6745054170853935,0.09333906601453365,1306,0.1
4459,0 days 01:30:00,0 days 00:45:00,0.3,3,2,2,2.0073586977394523e-08,0.99,101851857,27331131,2412908,10627504,0.8798838975188068,0.7908639576891003,0.2799759264262269,0.8149668890829523,0.41677265067325675,0.3245858034037135,0.1622929017018568,0.6033977697806492,0.2632424527345908,1306,0.1
4460,0 days 01:30:00,0 days 00:45:00,0.3,3,2,2,2.817951600911268e-07,0.95,104365819,28285274,1758877,7813430,0.8801914626324046,0.7887538126637389,0.2164462746363415,0.8162535948753001,0.3421614643039104,0.26383637535118415,0.13191818767559196,0.6030229809368233,0.2063901018926698,1306,0.1
4461,0 days 01:30:00,0 days 00:45:00,0.3,3,2,2,5.75274175262703e-07,0.9,105260061,29144245,1407834,6411260,0.8803174531993945,0.7851824734888915,0.18031694388815458,0.8199492166227954,0.29562279065680813,0.22584544845330204,0.11292272422665087,0.6031091028841775,0.17344915728527663,1306,0.1
4462,0 days 01:30:00,0 days 00:45:00,0.3,3,2,2,1.6280576875403156e-06,0.8,106454961,29915722,1042296,4810421,0.8802899371175086,0.7823282385317747,0.13852448283703722,0.8219124553604762,0.23709000203554265,0.1792849826279885,0.08964249131399413,0.6025418300773279,0.13448786512601235,1306,0.1
4463,0 days 01:30:00,0 days 00:45:00,0.3,3,2,2,4.132229952276088e-06,0.7,107466213,30177057,818503,3761627,0.8802150189519062,0.7820642735302348,0.11083597112958181,0.8212926270651706,0.19531374979510013,0.14690117520269658,0.07345058760134832,0.6020515628271588,0.10822587570162108,1306,0.1
4464,0 days 01:30:00,0 days 00:45:00,0.3,3,2,2,5.555222662251303e-06,0.6,107905997,30707817,638939,2970647,0.8800215657634115,0.7795949471043443,0.0882061307784108,0.8229882872994299,0.15933506847367992,0.11894233244764042,0.05947116622382023,0.6014532460660936,0.08656386382151353,1306,0.1
4465,0 days 01:30:00,0 days 00:45:00,0.3,3,2,2,5.561479619095907e-06,0.5,108053484,31359616,492414,2317886,0.8791760493802653,0.7760422687124622,0.06882594795777905,0.8247824075721453,0.12704991109083522,0.09400302543011507,0.047001512715057606,0.5998421688140946,0.06783411466390495,1306,0.1
4466,0 days 01:30:00,0 days 00:45:00,0.3,3,2,3,1.7229815278161236e-09,0.99,97510290,32074582,2715427,9923101,0.845283946510606,0.7553847749385826,0.23627734415729554,0.7851468936888852,0.3632426487261351,0.26248687429133455,0.13124343714566725,0.537628942673739,0.22192822194653872,1306,0.1
4467,0 days 01:30:00,0 days 00:45:00,0.3,3,2,3,3.6761489685655874e-08,0.95,100162434,32783152,2000306,7277508,0.8458076378801785,0.7554308362758871,0.18166220925965773,0.7843989974362495,0.2950033679598603,0.21147102906326573,0.1057355145316328,0.5378082456379912,0.17302284498173437,1306,0.1
4468,0 days 01:30:00,0 days 00:45:00,0.3,3,2,3,1.5833138075867258e-07,0.9,101538358,33105344,1638819,5940879,0.845942348746397,0.7557071269566049,0.1521499019252131,0.783788351462024,0.25483159892970264,0.18179794782851846,0.09089897391425922,0.5379146603182674,0.14602120848246883,1306,0.1
4469,0 days 01:30:00,0 days 00:45:00,0.3,3,2,3,3.7213334322083154e-07,0.8,102588127,33957989,1216023,4461261,0.8458369801560632,0.752684776204197,0.11612046044626066,0.7858090241742355,0.20234066468806824,0.1427096910237289,0.07135484551186448,0.5371165677736448,0.11255784714791797,1306,0.1
4470,0 days 01:30:00,0 days 00:45:00,0.3,3,2,3,7.012258959086585e-07,0.7,103338783,34440171,948740,3495706,0.8458291980314235,0.7511737801233833,0.09214775764904552,0.7865335747132488,0.16496835099628665,0.11548396939492674,0.05774198469746338,0.5365667256399136,0.08989945818419659,1306,0.1
4471,0 days 01:30:00,0 days 00:45:00,0.3,3,2,3,7.68413485675708e-07,0.6,103619724,35099930,739382,2764364,0.8456712216018114,0.748006924317658,0.07300714493712732,0.78897385826484,0.13364732774383317,0.09273140490275596,0.046365702451378,0.5359460501072447,0.07160882813336222,1306,0.1
4472,0 days 01:30:00,0 days 00:45:00,0.3,3,2,3,8.532415313817436e-07,0.5,103867409,35628140,573647,2154204,0.8448817275536401,0.7454582930797604,0.05701615548257143,0.7897073557170095,0.1063536722052313,0.07319536547536142,0.03659768273768074,0.5343003534477113,0.05616342959304584,1306,0.1
4473,0 days 01:30:00,0 days 00:45:00,0.3,3,2,4,4.099340657396316e-13,0.99,91681214,38269635,2765806,9506745,0.8126169961039094,0.7114719448417067,0.19898420516581625,0.7746347927175042,0.3166332802827081,0.20786538172629884,0.1039326908631495,0.480141641695459,0.18809524779953127,1306,0.1
4474,0 days 01:30:00,0 days 00:45:00,0.3,3,2,4,4.590154003660898e-12,0.95,93601880,39605800,1998603,7017117,0.8132162835068275,0.7074714639081895,0.15050789293170996,0.7783202007160825,0.2522389971558793,0.16335500980760256,0.08167750490380131,0.48099650286322604,0.14432121825891087,1306,0.1
4475,0 days 01:30:00,0 days 00:45:00,0.3,3,2,4,4.790098149040043e-11,0.9,95138815,39718792,1649046,5716747,0.8136098458824597,0.7091347977899558,0.12582104506342492,0.7761210503743453,0.21653798430691104,0.13987401080543094,0.06993700540271551,0.48159712337036104,0.12141440770901984,1306,0.1
4476,0 days 01:30:00,0 days 00:45:00,0.3,3,2,4,1.522984395158081e-10,0.8,96175555,40530743,1225788,4291314,0.8137701618069662,0.7064018227661553,0.09574112138583912,0.7778203121856366,0.1704960545725446,0.1089412252550614,0.05447061262753068,0.4813398749785666,0.09319250444836236,1306,0.1
4477,0 days 01:30:00,0 days 00:45:00,0.3,3,2,4,1.5191075975450995e-10,0.7,96454655,41448690,945325,3374730,0.8138097570665681,0.7019195505099723,0.07528943574586679,0.7811775544524318,0.13734193603525188,0.08673819349555349,0.04336909674777669,0.4806142142375878,0.07373437921446174,1306,0.1
4478,0 days 01:30:00,0 days 00:45:00,0.3,3,2,4,1.3871549969196306e-11,0.6,95441526,43377717,709779,2694378,0.8131265263271702,0.6900123608351368,0.058481777310104954,0.7914963969053131,0.10891601085708756,0.06734097967512129,0.03367048983756064,0.4790201431628835,0.057594486274748204,1306,0.1
4479,0 days 01:30:00,0 days 00:45:00,0.3,3,2,4,4.2697773549544695e-12,0.5,95025586,44549175,539503,2109136,0.8118351634743837,0.682972858193518,0.04520386518063202,0.7963093498207947,0.08555126609940383,0.05214368025053075,0.026071840125265356,0.477131479260085,0.04468715436693742,1306,0.1
4480,0 days 01:30:00,0 days 00:45:00,0.3,3,2,5,3.5075115128211477e-14,0.99,89445293,40949372,2998011,8830724,0.7827863407616756,0.6909975222080192,0.1773946759765188,0.7465484686232298,0.2866707209555721,0.17591033204324294,0.0879551660216214,0.4325066939846738,0.16731793734095085,1306,0.1
4481,0 days 01:30:00,0 days 00:45:00,0.3,3,2,5,1.730024091087457e-13,0.95,90982820,42552570,2157117,6530893,0.78293692125645,0.6856376165947375,0.13305689127924816,0.7517133382673362,0.22609404471996067,0.13645758850301315,0.0682287942515066,0.4330519706703269,0.12745548547655003,1306,0.1
4482,0 days 01:30:00,0 days 00:45:00,0.3,3,2,5,7.835087881758722e-13,0.9,92058682,43065317,1762552,5336849,0.7830134634204378,0.6848066562886276,0.11026054081959887,0.751732294034384,0.1923134530598028,0.11528647403862582,0.05764323701931291,0.4330226842040829,0.10638650455485467,1306,0.1
4483,0 days 01:30:00,0 days 00:45:00,0.3,3,2,5,4.070506559273192e-12,0.8,93271077,43636524,1320309,3995490,0.7829183907190339,0.6838998856728218,0.08388244931234694,0.7516254847107651,0.15092181427776818,0.08970653523571498,0.0448532676178575,0.4328957452275643,0.08162002853266023,1306,0.1
4484,0 days 01:30:00,0 days 00:45:00,0.3,3,2,5,9.081257820369167e-12,0.7,93946699,44116015,1031488,3129198,0.782777863896894,0.6825592483374747,0.06623312291977602,0.752087035647487,0.12174470482463501,0.07183391669528935,0.03591695834764462,0.43255098046027696,0.06481797503106106,1306,0.1
4485,0 days 01:30:00,0 days 00:45:00,0.3,3,2,5,1.8179892883616375e-11,0.6,94506788,44437912,812154,2466546,0.7825792481085595,0.6818381082156664,0.052586600616939226,0.7522938969713606,0.09830174497985958,0.05769401590929453,0.02884700795464723,0.4324694488276027,0.051691557648728285,1306,0.1
4486,0 days 01:30:00,0 days 00:45:00,0.3,3,2,5,3.6813711027008555e-11,0.5,95037090,44634468,634212,1917630,0.7823053847146381,0.6817072296120048,0.041193202506146984,0.7514689389076596,0.07810493414581396,0.045637419828791055,0.022818709914395514,0.4319016007957729,0.040639541426316234,1306,0.1
4487,0 days 01:30:00,0 days 00:45:00,0.3,3,2,6,5.788210327552692e-16,0.99,87194980,43572276,3174096,8282048,0.757109335553424,0.6713172937786609,0.15971759654990392,0.722935046905835,0.2616328156032585,0.14939631549647045,0.07469815774823521,0.3897302574744501,0.15050492091177614,1306,0.1
4488,0 days 01:30:00,0 days 00:45:00,0.3,3,2,6,7.440831350934177e-16,0.95,88200133,45613008,2265867,6144392,0.7570602378043202,0.6633544480022275,0.11871523685501977,0.7305829701558537,0.20424234886718792,0.11411536996045489,0.05705768498022732,0.38971205374862283,0.1137360315509982,1306,0.1
4489,0 days 01:30:00,0 days 00:45:00,0.3,3,2,6,1.0949072240436284e-14,0.9,89665442,45688325,1872696,4996937,0.757269926653267,0.6655893404320246,0.09858757364221576,0.727395044247633,0.1736407302975707,0.09680302639067,0.04840151319533493,0.3898475491712677,0.09507479343090156,1306,0.1
4490,0 days 01:30:00,0 days 00:45:00,0.3,3,2,6,1.0977694571412286e-14,0.8,90164438,46916925,1374778,3767259,0.7576776963291973,0.6604517751649869,0.074328098090718,0.732639418969564,0.13496378341639853,0.07418491389748758,0.037092456948743885,0.39038337501703924,0.0723652346352968,1306,0.1
4491,0 days 01:30:00,0 days 00:45:00,0.3,3,2,6,3.1625994705035544e-14,0.7,90905414,47292950,1070368,2954668,0.7582010279824802,0.6599482363661676,0.058802150581545976,0.7340724405943202,0.1088823848562851,0.059601912206622164,0.029800956103311092,0.39186180487362526,0.057575681165663826,1306,0.1
4492,0 days 01:30:00,0 days 00:45:00,0.3,3,2,6,6.831708781600736e-14,0.6,91459580,47591360,839501,2332959,0.7586073182942921,0.6594733285802477,0.04672991132838487,0.7353785390517138,0.08787572594563599,0.04793982696643781,0.02396991348321898,0.3931200832656544,0.04595712064222117,1306,0.1
4493,0 days 01:30:00,0 days 00:45:00,0.3,3,2,6,1.7090180456310167e-13,0.5,92037112,47716423,653927,1815938,0.7589238312450413,0.6598987930256203,0.03666164833127983,0.735237755909736,0.06984077950816951,0.03801587151872726,0.019007935759363638,0.3938050830260053,0.03618394729652052,1306,0.1
4494,0 days 01:30:00,0 days 00:45:00,0.3,3,5,1,3.333603873205955e-07,0.99,17265175,3356281,337962,1796326,0.9147430894096955,0.8376566813196703,0.34862468649365264,0.8416511735998141,0.4930291983073723,0.41550088320395906,0.20775044160197956,0.6788944313018891,0.3271657272679753,1306,0.1
4495,0 days 01:30:00,0 days 00:45:00,0.3,3,5,1,3.079788202788063e-06,0.95,17646479,3544508,241760,1322997,0.9152888770752088,0.8336126474265135,0.2718018779641726,0.845496776815825,0.41136290779200224,0.34298710590146186,0.17149355295073085,0.6782318919853072,0.25894076740979377,1306,0.1
4496,0 days 01:30:00,0 days 00:45:00,0.3,3,5,1,1.6228695141655536e-05,0.9,17927090,3550856,199950,1077848,0.9156107520758339,0.8351710231930892,0.23286172544193795,0.8435198677725274,0.36496999408448516,0.3036878135240322,0.15184390676201592,0.6781941890507353,0.22321914140048138,1306,0.1
4497,0 days 01:30:00,0 days 00:45:00,0.3,3,5,1,6.750961961950911e-05,0.8,18206334,3593177,150806,805427,0.915757192481479,0.8354708595772566,0.18310968661875449,0.8422915753796407,0.30082222857577173,0.2489749820273783,0.12448749101368912,0.6774632450560844,0.17703987989651404,1306,0.1
4498,0 days 01:30:00,0 days 00:45:00,0.3,3,5,1,0.0001915904531677726,0.7,18426852,3580769,120124,627999,0.9158268001531918,0.8373644474116074,0.14921207346187768,0.8394328205388686,0.2533842281381616,0.20923694828707984,0.10461847414353975,0.6767269560567422,0.1450715333161465,1306,0.1
4499,0 days 01:30:00,0 days 00:45:00,0.3,3,5,1,0.0002889271254085983,0.6,18534669,3631782,94105,495188,0.9158007957323605,0.8362660873667765,0.11998827226754738,0.8403086410325593,0.2099916819736304,0.17248764466731095,0.08624382233365536,0.6764672574930833,0.11731324366423246,1306,0.1
4500,0 days 01:30:00,0 days 00:45:00,0.3,3,5,1,0.0004898527348199513,0.5,18665473,3631825,74588,383858,0.9150155868871213,0.8371218712954408,0.09558971661856774,0.8373025394484847,0.17159004579438814,0.14050723463456688,0.07025361731728348,0.6744206960968822,0.09384659353866773,1306,0.1
4501,0 days 01:30:00,0 days 00:45:00,0.3,3,5,2,3.0187757820782255e-08,0.99,16358974,4320887,390811,1685072,0.8797150527614628,0.7929446736612963,0.2805666838551512,0.811737463045846,0.41700196564100117,0.3255571737949378,0.1627785868974688,0.6027956814739099,0.2634254475305506,1306,0.1
4502,0 days 01:30:00,0 days 00:45:00,0.3,3,5,2,2.299680599141294e-07,0.95,16698557,4533548,280381,1243258,0.88012864037377,0.7884521376229228,0.21521546681678422,0.8159793756920111,0.3405978676642314,0.2624431925000256,0.13122159625001295,0.6024561287035471,0.20525336265827684,1306,0.1
4503,0 days 01:30:00,0 days 00:45:00,0.3,3,5,2,5.85147218762595e-07,0.9,16865862,4645551,226374,1017957,0.8801834984611921,0.7859035063850253,0.17973965958907448,0.818075737082818,0.29472516658248693,0.22525875491316544,0.11262937745658262,0.6021182358252297,0.17283147608050553,1306,0.1
4504,0 days 01:30:00,0 days 00:45:00,0.3,3,5,2,2.3127404710865395e-06,0.8,17099811,4724412,169481,762040,0.8802904255096464,0.7849381237546001,0.13889486320120908,0.8180599256484824,0.23747061572244074,0.1800862658419201,0.09004313292096001,0.601584315039115,0.13473285486231892,1306,0.1
4505,0 days 01:30:00,0 days 00:45:00,0.3,3,5,2,6.62029978282494e-06,0.7,17281868,4744812,133708,595356,0.8804179098510506,0.7856136894491342,0.11148638020376887,0.816603206302876,0.1961882491886947,0.1481615158503849,0.07408075792519246,0.6011911696273534,0.10876315064499086,1306,0.1
